Descriptions,Specifications,Cartype,original_price,original_price,original_price,Discounts
2019 MG HECTOR,"12,138 km1st OwnerDiesel",SHARP 2.0 DIESEL Manual,"₹1,815,599","₹1,815,600","₹1,815,601",
2019 Ford Ecosport,"37,947 km2nd OwnerPetrol",1.5 TITANIUM TI VCT Manual,"₹918,099","₹918,100","₹918,101",
2019 Ford Ecosport,"17,389 km1st OwnerPetrol",1.5 TITANIUM TI VCT Manual,"₹961,299","₹961,300","₹961,301",
2015 Maruti Swift,"81,015 km3rd OwnerDiesel",VDI ABS Manual,"₹550,899","₹550,900","₹550,901",
2019 Hyundai NEW SANTRO,"16,387 km1st OwnerPetrol",SPORTZ 1.1 Manual,"₹540,199","₹540,200","₹540,201",
2013 Maruti Alto 800,"22,668 km1st OwnerPetrol",LXI Manual,"₹306,699","₹306,700","₹306,701",
2014 Maruti Swift Dzire,"49,515 km1st OwnerPetrol",VXI 1.2 BS IV Manual,"₹537,799","₹537,800","₹537,801",
2020 Ford Ecosport,"13,853 km1st OwnerPetrol",1.5 TITANIUM PLUS TI VCT AT Manual,"₹1,082,299","₹1,082,300","₹1,082,301",
2019 Maruti Alto,"17,352 km1st OwnerPetrol",VXI Manual,"₹391,999","₹391,1000","₹391,1001",
2014 Hyundai i20,"40,283 km1st OwnerPetrol",ASTA 1.2 Manual,"₹535,799","₹535,800","₹535,801",
2016 Maruti Swift,"35,352 km1st OwnerPetrol",LXI OPT Manual,"₹530,499","₹530,500","₹530,501",
2012 Maruti Swift,"38,980 km1st OwnerPetrol",VXI Manual,"₹491,699","₹491,700","₹491,701",
2014 Maruti Swift,"39,288 km1st OwnerPetrol",VXI Manual,"₹537,599","₹537,600","₹537,601",
2012 Maruti Swift,"37,366 km1st OwnerPetrol",VXI Manual,"₹497,499","₹497,500","₹497,501",
2017 Renault Kwid,"27,188 km1st OwnerPetrol",CLIMBER 1.0 AT Manual,"₹456,899","₹456,900","₹456,901",
2014 Maruti Swift,"65,138 km1st OwnerPetrol",VXI Manual,"₹489,199","₹489,200","₹489,201",
2018 Tata Tiago,"19,255 km1st OwnerPetrol",XZ 1.2 REVOTRON Manual,"₹577,999","₹577,1000","₹577,1001",
2012 Hyundai i20,"65,828 km1st OwnerPetrol",SPORTZ 1.2 VTVT Manual,"₹493,299","₹493,300","₹493,301",
2012 Maruti Swift,"43,042 km2nd OwnerPetrol",ZXI Manual,"₹436,799","₹436,800","₹436,801",
2014 Hyundai i20,"26,971 km2nd OwnerPetrol",ASTA 1.2 Manual,"₹522,099","₹522,100","₹522,101",
2014 Maruti Swift Dzire,"79,550 km2nd OwnerDiesel",VDI BS IV Manual,"₹503,399","₹503,400","₹503,401",
2013 Hyundai i20,"16,937 km1st OwnerPetrol",MAGNA O 1.2 Manual,"₹511,699","₹511,700","₹511,701",
2013 Maruti Swift,"22,615 km1st OwnerPetrol",VXI Manual,"₹530,599","₹530,600","₹530,601",
2013 Hyundai i20,"21,448 km1st OwnerPetrol",MAGNA O 1.2 Manual,"₹521,899","₹521,900","₹521,901",
2013 Maruti Swift,"26,021 km1st OwnerPetrol",VXI Manual,"₹510,899","₹510,900","₹510,901",
2013 Honda Brio,"49,644 km1st OwnerPetrol",1.2 V MT I VTEC Manual,"₹393,199","₹393,200","₹393,201",
2014 Hyundai Eon,"21,658 km2nd OwnerPetrol",ERA PLUS Manual,"₹312,899","₹312,900","₹312,901",
2017 Hyundai Grand i10,"46,832 km1st OwnerPetrol",SPORTZ (O) 1.2 AT VTVT Manual,"₹578,599","₹578,600","₹578,601",
2014 Maruti Alto 800,"55,082 km1st OwnerPetrol",LXI Manual,"₹284,299","₹284,300","₹284,301",
2018 Maruti Eeco,"62,503 km1st OwnerPetrol",5 STR WITH AC PLUSHTR Manual,"₹398,499","₹398,500","₹398,501",
2018 Maruti Celerio,"42,869 km1st OwnerPetrol",ZXI Manual,"₹460,599","₹460,600","₹460,601",
2016 Maruti Wagon R 1.0,"74,510 km2nd OwnerPetrol",VXI Manual,"₹401,399","₹401,400","₹401,401",
2015 Tata Nano,"32,444 km1st OwnerPetrol",TWIST XTA Automatic,"₹264,199","₹264,200","₹264,201",
2018 Renault Kwid,"9,848 km1st OwnerPetrol",RXL1.0 EASY-R AT ,"₹437,699","₹437,700","₹437,701",
2016 Hyundai Grand i10,"15,831 km1st OwnerPetrol",ASTA 1.2 (O) VTVT Manual,"₹573,399","₹573,400","₹573,401",
2016 Hyundai Grand i10,"61,166 km1st OwnerPetrol",MAGNA 1.2 VTVT Manual,"₹480,799","₹480,800","₹480,801",
2014 Hyundai Eon,"17,344 km1st OwnerPetrol",MAGNA PLUS Manual,"₹351,899","₹351,900","₹351,901",
2017 Hyundai Grand i10,"17,939 km1st OwnerPetrol",MAGNA 1.2 KAPPA VTVT Manual,"₹526,799","₹526,800","₹526,801",
2019 Maruti Eeco,"11,944 km1st OwnerPetrol",5 STR WITH AC PLUSHTR Manual,"₹511,399","₹511,400","₹511,401",
2011 Maruti Ritz,"76,246 km2nd OwnerPetrol",VXI BS IV Manual,"₹362,099","₹362,100","₹362,101",
2016 Hyundai Grand i10,"18,671 km2nd OwnerPetrol",MAGNA 1.2 KAPPA VTVT Manual,"₹501,999","₹501,1000","₹501,1001",
2011 Maruti Ritz,"61,151 km2nd OwnerPetrol",VXI BS IV Manual,"₹359,899","₹359,900","₹359,901",
2017 Maruti Celerio,"27,145 km1st OwnerPetrol",ZXI OPT Manual,"₹516,299","₹516,300","₹516,301",
2010 Hyundai i10,"46,270 km1st OwnerPetrol",SPORTZ 1.2 KAPPA2 Manual,"₹365,299","₹365,300","₹365,301",
2019 Maruti Eeco,"5,711 km1st OwnerPetrol",5 STR WITH AC PLUSHTR Manual,"₹487,399","₹487,400","₹487,401",
2018 Maruti Celerio,"8,204 km1st OwnerPetrol",VXI (O) AMT Automatic,"₹580,299","₹580,300","₹580,301",
2016 Hyundai Grand i10,"12,253 km2nd OwnerPetrol",SPORTZ 1.2 KAPPA VTVT Manual,"₹545,099","₹545,100","₹545,101",
2015 Maruti Ritz,"54,899 km1st OwnerPetrol",ZXI ABS Manual,"₹528,699","₹528,700","₹528,701",
2011 Maruti Ritz,"39,904 km1st OwnerPetrol",LXI Manual,"₹375,399","₹375,400","₹375,401",
2015 Maruti Alto K10,"93,795 km1st OwnerPetrol",VXI AMT Manual,"₹345,799","₹345,800","₹345,801",
2019 Maruti Eeco,"8,409 km1st OwnerPetrol",5 STR WITH AC PLUSHTR Manual,"₹517,399","₹517,400","₹517,401",
2019 Maruti Eeco,"11,521 km1st OwnerPetrol",5 STR WITH AC PLUSHTR Manual,"₹517,399","₹517,400","₹517,401",
2018 Maruti Alto K10,"47,120 km1st OwnerPetrol",VXI (O) AMT Manual,"₹379,099","₹379,100","₹379,101",
2011 Maruti Ritz,"32,981 km1st OwnerPetrol",VXI BS IV Manual,"₹409,399","₹409,400","₹409,401",
2016 Maruti Celerio,"35,109 km1st OwnerPetrol",VXI Manual,"₹454,099","₹454,100","₹454,101",
2015 Maruti Alto 800,"38,512 km1st OwnerPetrol",LXI Manual,"₹315,799","₹315,800","₹315,801",
2018 Maruti Eeco,"14,600 km1st OwnerPetrol",5 STR WITH AC PLUSHTR Manual,"₹448,999","₹448,1000","₹448,1001",
2012 Maruti Ritz,"60,051 km2nd OwnerPetrol",VXI BS IV Manual,"₹416,699","₹416,700","₹416,701",
2016 Maruti Celerio,"26,344 km2nd OwnerPetrol",VXI AMT Automatic,"₹471,799","₹471,800","₹471,801",
2016 Maruti Wagon R 1.0,"31,051 km1st OwnerPetrol",VXI Manual,"₹444,299","₹444,300","₹444,301",
2018 Maruti Eeco,"17,981 km1st OwnerPetrol",5 STR WITH AC PLUSHTR Manual,"₹459,699","₹459,700","₹459,701",
2012 Maruti Ritz,"51,781 km2nd OwnerDiesel",VDI Manual,"₹416,599","₹416,600","₹416,601",
2017 Maruti Alto 800,"10,742 km2nd OwnerPetrol",LXI Manual,"₹325,399","₹325,400","₹325,401",
2014 Maruti Alto K10,"34,245 km2nd OwnerPetrol",VXI Manual,"₹308,699","₹308,700","₹308,701",
2012 Maruti Ritz,"46,939 km2nd OwnerDiesel",VDI Manual,"₹405,899","₹405,900","₹405,901",
2019 Maruti Alto K10,"15,017 km2nd OwnerPetrol",VXI Manual,"₹397,399","₹397,400","₹397,401",
2015 Maruti Wagon R 1.0,"15,893 km2nd OwnerPetrol",VXI Manual,"₹445,399","₹445,400","₹445,401",
2014 Maruti Alto K10,"39,959 km1st OwnerPetrol",VXI Manual,"₹317,099","₹317,100","₹317,101",
2012 Maruti Alto,"24,708 km1st OwnerPetrol",LXI Manual,"₹283,199","₹283,200","₹283,201",
2016 Maruti Alto 800,"15,996 km2nd OwnerPetrol",VXI Manual,"₹331,799","₹331,800","₹331,801",
2015 Maruti Alto K10,"22,584 km2nd OwnerPetrol",VXI Manual,"₹366,899","₹366,900","₹366,901",
2018 Maruti Alto K10,"16,547 km1st OwnerPetrol",VXI Manual,"₹423,799","₹423,800","₹423,801",
2015 Maruti Ertiga,"38,465 km1st OwnerDiesel",ZDI Manual,"₹812,599","₹812,600","₹812,601",
2017 Volkswagen Polo,"41,866 km1st OwnerPetrol",GT TSI 1.2 PETROL AT Automatic,"₹800,699","₹800,700","₹800,701",
2017 Maruti Celerio,"14,481 km1st OwnerPetrol",ZXI OPT Manual,"₹537,699","₹537,700","₹537,701",
2016 Maruti Alto 800,"13,482 km1st OwnerPetrol",VXI Manual,"₹358,299","₹358,300","₹358,301",
2015 Maruti Ciaz,"50,493 km1st OwnerPetrol",ZXI + RS MT Manual,"₹723,999","₹723,1000","₹723,1001",
2019 Maruti Celerio,"21,303 km2nd OwnerPetrol",ZXI OPT Manual,"₹587,399","₹587,400","₹587,401",
2014 Hyundai Grand i10,"51,252 km1st OwnerPetrol",SPORTS 1.2 VTVT Manual,"₹445,799","₹445,800","₹445,801",
2017 Ford Ecosport,"26,280 km1st OwnerPetrol",1.0 ECOBOOST TITANIUM OPT Manual,"₹820,499","₹820,500","₹820,501",
2014 Maruti Celerio,"15,222 km2nd OwnerPetrol",VXI AMT Automatic,"₹418,199","₹418,200","₹418,201",
2014 Maruti Swift Dzire,"42,551 km1st OwnerPetrol",VXI 1.2 BS IV Manual,"₹533,099","₹533,100","₹533,101",
2016 Maruti Eeco,"62,880 km1st OwnerPetrol",5 STR Manual,"₹392,099","₹392,100","₹392,101",
2013 Maruti Wagon R 1.0,"41,074 km1st OwnerPetrol",VXI Manual,"₹367,399","₹367,400","₹367,401",
2015 Maruti Alto K10,"36,136 km2nd OwnerPetrol",VXI Manual,"₹335,699","₹335,700","₹335,701",
2019 Skoda Rapid,"3,876 km1st OwnerPetrol",STYLE 1.6 MPI MT Manual,"₹913,999","₹913,1000","₹913,1001",
2010 Maruti Alto,"41,388 km3rd OwnerPetrol",LXI Manual,"₹223,199","₹223,200","₹223,201",
2012 Maruti Swift,"34,439 km1st OwnerPetrol",VXI Manual,"₹495,499","₹495,500","₹495,501",
2010 Hyundai Verna,"81,694 km3rd OwnerPetrol",TRANSFORM 1.6 VTVT Manual,"₹307,899","₹307,900","₹307,901",
2009 Hyundai i20,"42,118 km2nd OwnerPetrol",MAGNA 1.2 VTVT Manual,"₹316,499","₹316,500","₹316,501",
2011 Maruti Alto,"17,357 km1st OwnerPetrol",LXI Manual,"₹263,199","₹263,200","₹263,201",
2015 Hyundai Santa Fe,"67,012 km2nd OwnerDiesel",4WD AT Automatic,"₹1,422,799","₹1,422,800","₹1,422,801",
2014 Maruti Ertiga,"136,879 km1st OwnerDiesel",ZDI Manual,"₹662,899","₹662,900","₹662,901",
2016 Renault Kwid,"30,360 km1st OwnerPetrol",1.0 RXT Opt AT Automatic,"₹434,599","₹434,600","₹434,601",
2018 Mahindra XUV500,"33,834 km1st OwnerDiesel",W11 (O) ,"₹1,495,999","₹1,495,1000","₹1,495,1001",
2018 Volkswagen Polo,"41,145 km1st OwnerPetrol",HIGH LINE PLUS 1.0 Manual,"₹648,699","₹648,700","₹648,701",
2020 Renault TRIBER,"8,050 km1st OwnerPetrol",RXZ AT Automatic,"₹790,999","₹790,1000","₹790,1001",
2020 Hyundai GRAND I10 NIOS,"2,538 km1st OwnerPetrol",SPORTZ 1.2 AT Automatic,"₹769,999","₹769,1000","₹769,1001",
2014 Ford Ecosport,"43,265 km1st OwnerPetrol",1.0 ECOBOOST TITANIUM Manual,"₹599,299","₹599,300","₹599,301",
2015 Renault Kwid,"47,183 km1st OwnerPetrol",RXT Opt Manual,"₹334,899","₹334,900","₹334,901",
2016 Renault Duster,"27,083 km2nd OwnerPetrol",RXL PETROL 104 Manual,"₹719,999","₹719,1000","₹719,1001",
2017 Honda WR-V,"44,150 km1st OwnerPetrol",1.2 i-VTEC VX MT Manual,"₹698,799","₹698,800","₹698,801",
2014 Honda City,"80,312 km1st OwnerPetrol",SV MT PETROL Manual,"₹642,399","₹642,400","₹642,401",
2020 Honda Amaze,"8,773 km1st OwnerPetrol",1.2 VXMT I VTEC Manual,"₹747,699","₹747,700","₹747,701",
2019 Ford Ecosport,"10,428 km1st OwnerDiesel",1.5 TDCI TITANIUM PLUS Manual,"₹984,299","₹984,300","₹984,301",
2009 Hyundai i10,"34,873 km1st OwnerPetrol",SPORTZ 1.2 AT Automatic,"₹323,899","₹323,900","₹323,901",
2019 Volkswagen Polo,"38,143 km1st OwnerDiesel",GT TDI Manual,"₹872,499","₹872,500","₹872,501"," ₹46,000 OFF"
2016 Ford Ecosport,"54,152 km1st OwnerDiesel",1.5TITANIUM TDCI Manual,"₹730,899","₹730,900","₹730,901",
2020 Hyundai VENUE,"37,374 km1st OwnerPetrol",1.0 TURBO GDI SX+ AT Automatic,"₹1,127,599","₹1,127,600","₹1,127,601",
2019 Hyundai NEW SANTRO,"31,026 km1st OwnerPetrol",1.1 SPORTS AMT Manual,"₹562,999","₹562,1000","₹562,1001",
2014 Maruti Wagon R 1.0,"57,378 km1st OwnerPetrol",VXI Manual,"₹350,499","₹350,500","₹350,501",
2015 Hyundai Grand i10,"57,741 km1st OwnerPetrol",ASTA 1.2 (O) VTVT Manual,"₹489,599","₹489,600","₹489,601",
2020 Hyundai NEW SANTRO,"4,482 km1st OwnerPetrol",1.1 SPORTS AMT Manual,"₹649,199","₹649,200","₹649,201",
2019 Maruti Eeco,"6,081 km1st OwnerPetrol",5 STR WITH AC PLUSHTR Manual,"₹507,399","₹507,400","₹507,401",
2017 Maruti Wagon R 1.0,"24,622 km2nd OwnerPetrol",VXI AMT Automatic,"₹444,499","₹444,500","₹444,501",
2018 Ford FREESTYLE,"35,175 km1st OwnerPetrol",TITANIUM + 1.2 TI-VCT Manual,"₹634,099","₹634,100","₹634,101",
2013 Ford Ecosport,"67,350 km3rd OwnerDiesel",1.5 TREND TDCI Manual,"₹539,299","₹539,300","₹539,301",
2018 Ford Ecosport,"29,824 km1st OwnerDiesel",1.5 TDCI TITANIUM PLUS Manual,"₹917,399","₹917,400","₹917,401",
2015 Volkswagen Polo,"32,763 km1st OwnerPetrol",HIGHLINE1.2L PETROL Manual,"₹588,799","₹588,800","₹588,801",
2012 Toyota Fortuner,"199,118 km1st OwnerDiesel",3.0 AT 4X2 Automatic,"₹1,126,699","₹1,126,700","₹1,126,701",
2018 Ford Figo Aspire,"20,192 km1st OwnerPetrol",1.2 TITANIUM PETROL Manual,"₹596,099","₹596,100","₹596,101",
2017 Volkswagen Polo,"30,243 km1st OwnerPetrol",COMFORTLINE 1.2L PETROL Manual,"₹579,699","₹579,700","₹579,701",
2016 Hyundai Elite i20,"81,412 km1st OwnerPetrol",SPORTZ 1.2 Manual,"₹557,799","₹557,800","₹557,801",
2019 Ford Ecosport,"17,369 km1st OwnerPetrol",1.5 TITANIUM SIGNATURE TI VCT (SUNROOF) ,"₹985,399","₹985,400","₹985,401",
2018 Ford Figo Aspire,"14,485 km2nd OwnerPetrol",1.2 TITANIUM PETROL Manual,"₹646,199","₹646,200","₹646,201",
2019 Honda Amaze,"25,356 km1st OwnerPetrol",1.2 SMT I VTEC Manual,"₹655,899","₹655,900","₹655,901",
2017 Honda City,"81,387 km1st OwnerPetrol",V MT PETROL Manual,"₹776,599","₹776,600","₹776,601",
2016 Mahindra XUV500,"163,495 km1st OwnerDiesel",W10 Manual,"₹997,399","₹997,400","₹997,401",
2012 Honda City,"79,174 km2nd OwnerPetrol",V MT PETROL Manual,"₹460,699","₹460,700","₹460,701",
2019 Hyundai VENUE,"8,848 km1st OwnerPetrol",1.0L Turbo GDI SX(O) MT Manual,"₹1,097,099","₹1,097,100","₹1,097,101",
2017 Hyundai Creta,"123,920 km2nd OwnerDiesel",1.6 SX CRDI ,"₹899,999","₹899,1000","₹899,1001",
2018 Hyundai Elite i20,"48,031 km1st OwnerPetrol",SPORTZ 1.2 Manual,"₹653,799","₹653,800","₹653,801",
2017 Hyundai Grand i10,"46,621 km1st OwnerPetrol",SPORTZ 1.2 KAPPA VTVT Manual,"₹533,199","₹533,200","₹533,201",
2018 Maruti Baleno,"28,264 km2nd OwnerPetrol",DELTA 1.2 K12 Manual,"₹613,499","₹613,500","₹613,501",
2019 Maruti Baleno,"29,682 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹706,199","₹706,200","₹706,201",
2018 Honda Jazz,"18,310 km1st OwnerPetrol",1.2 VX AT Manual,"₹777,199","₹777,200","₹777,201",
2018 Hyundai Elite i20,"32,735 km1st OwnerPetrol",ASTA 1.2 Manual,"₹692,199","₹692,200","₹692,201",
2018 Maruti Baleno,"41,887 km2nd OwnerPetrol",ALPHA 1.2 K12 Manual,"₹630,899","₹630,900","₹630,901",
2019 Tata Hexa,"46,337 km1st OwnerDiesel",Varicor 400 XT Manual,"₹1,902,999","₹1,902,1000","₹1,902,1001",
2018 Ford Ecosport,"28,607 km1st OwnerDiesel",1.5TITANIUM TDCI Manual,"₹844,399","₹844,400","₹844,401",
2019 Tata Hexa,"34,485 km1st OwnerDiesel",Varicor 400 XT Manual,"₹1,564,799","₹1,564,800","₹1,564,801",
2018 Ford Ecosport,"22,339 km1st OwnerPetrol",1.5 TITANIUM TI VCT Manual,"₹925,199","₹925,200","₹925,201",
2018 Hyundai NEW SANTRO,"31,012 km1st OwnerPetrol",1.1 SPORTS AMT Manual,"₹567,399","₹567,400","₹567,401",
2019 Hyundai Elite i20,"46,928 km2nd OwnerDiesel",1.4 CRDI ASTA (O) Manual,"₹761,099","₹761,100","₹761,101",
2018 Hyundai NEW SANTRO,"21,052 km1st OwnerPetrol",1.1 MAGNA AMT Automatic,"₹496,299","₹496,300","₹496,301",
2018 Maruti Swift,"31,935 km1st OwnerPetrol",VXI Manual,"₹597,899","₹597,900","₹597,901",
2019 Hyundai Creta,"94,409 km1st OwnerDiesel",1.4 E PLUS CRDI Manual,"₹966,299","₹966,300","₹966,301",
2017 Maruti Swift,"19,826 km1st OwnerPetrol",VXI OPT Manual,"₹612,599","₹612,600","₹612,601",
2016 Maruti Swift,"147,912 km1st OwnerDiesel",VDI ABS Manual,"₹519,499","₹519,500","₹519,501",
2018 Hyundai Eon,"25,316 km1st OwnerPetrol",ERA PLUS Manual,"₹357,999","₹357,1000","₹357,1001",
2013 Maruti Wagon R 1.0,"50,366 km1st OwnerPetrol",VXI Manual,"₹350,099","₹350,100","₹350,101",
2013 Maruti Alto K10,"7,304 km1st OwnerPetrol",VXI Manual,"₹299,899","₹299,900","₹299,901",
2020 Hyundai NEW SANTRO,"5,784 km1st OwnerPetrol",1.1 SPORTS AMT Manual,"₹599,899","₹599,900","₹599,901",
2016 Hyundai Elite i20,"32,369 km1st OwnerPetrol",MAGNA 1.2 Manual,"₹606,299","₹606,300","₹606,301",
2015 Maruti Baleno,"13,258 km1st OwnerPetrol",ALPHA 1.2 K12 Manual,"₹627,799","₹627,800","₹627,801",
2018 Hyundai Grand i10,"50,423 km1st OwnerPetrol",SPORTZ 1.2 KAPPA VTVT Manual,"₹605,199","₹605,200","₹605,201",
2016 Toyota Innova Crysta,"277,105 km1st OwnerDiesel",2.4 ZX 7 STR Manual,"₹1,434,999","₹1,434,1000","₹1,434,1001",
2015 Maruti Ertiga,"52,502 km2nd OwnerDiesel",VDI ABS Manual,"₹685,388","₹685,389","₹685,390",
2017 Hyundai Creta,"60,337 km2nd OwnerDiesel",1.4 S CRDI Manual,"₹781,699","₹781,700","₹781,701",
2011 Maruti Wagon R 1.0,"75,822 km2nd OwnerPetrol",VXI Manual,"₹300,099","₹300,100","₹300,101"," ₹16,000 OFF"
2015 Honda Amaze,"62,723 km1st OwnerPetrol",1.2 SX MT I VTEC Manual,"₹511,499","₹511,500","₹511,501",
2010 Maruti Alto K10,"33,888 km1st OwnerPetrol",LXI Manual,"₹214,799","₹214,800","₹214,801",
2018 Hyundai Elite i20,"14,398 km1st OwnerPetrol",Magna Executive 1.2 Manual,"₹601,899","₹601,900","₹601,901",
2017 Maruti Dzire,"45,121 km1st OwnerDiesel",VDI AMT Automatic,"₹713,599","₹713,600","₹713,601",
2017 Maruti Dzire,"37,607 km1st OwnerDiesel",VDI AMT Automatic,"₹651,299","₹651,300","₹651,301",
2016 Ford Ecosport,"26,648 km1st OwnerPetrol",1.5AMBIENTE TI VCT Manual,"₹594,599","₹594,600","₹594,601",
2020 Hyundai Creta,"4,959 km1st OwnerPetrol",SX PETROL MT Manual,"₹1,497,899","₹1,497,900","₹1,497,901",
2015 Ford Ecosport,"52,478 km2nd OwnerDiesel",1.5 TITANIUMTDCI OPT Manual,"₹586,199","₹586,200","₹586,201",
2015 Ford Ecosport,"98,161 km1st OwnerDiesel",1.5TITANIUM TDCI Manual,"₹542,299","₹542,300","₹542,301",
2010 Hyundai Santro Xing,"54,440 km2nd OwnerPetrol",GLS Manual,"₹224,499","₹224,500","₹224,501",
2019 Hyundai Creta,"11,864 km1st OwnerPetrol",1.6 VTVT SX AUTO Automatic,"₹1,273,399","₹1,273,400","₹1,273,401"," ₹5,000 OFF"
2014 Maruti Swift,"3,600 km1st OwnerPetrol",VXI Manual,"₹508,899","₹508,900","₹508,901",
2018 Maruti Vitara Brezza,"48,488 km1st OwnerDiesel",ZDI PLUS Manual,"₹882,799","₹882,800","₹882,801",
2012 Hyundai i10,"34,554 km2nd OwnerPetrol",MAGNA 1.2 KAPPA2 Manual,"₹314,899","₹314,900","₹314,901",
2013 Maruti Swift Dzire,"119,880 km1st OwnerDiesel",VDI BS IV Manual,"₹446,199","₹446,200","₹446,201",
2019 Hyundai NEW SANTRO,"3,810 km1st OwnerPetrol",1.1 SPORTS AMT ,"₹552,999","₹552,1000","₹552,1001",
2014 Maruti Wagon R 1.0,"35,325 km1st OwnerPetrol",LXI Manual,"₹359,299","₹359,300","₹359,301",
2017 Maruti Wagon R 1.0,"42,302 km2nd OwnerPetrol",VXI OPT Manual,"₹420,199","₹420,200","₹420,201",
2016 Hyundai Elite i20,"28,554 km1st OwnerPetrol",ASTA 1.2 (O) Manual,"₹639,699","₹639,700","₹639,701",
2011 Toyota Etios,"105,407 km3rd OwnerPetrol",V Manual,"₹360,599","₹360,600","₹360,601",
2014 Nissan Terrano,"195,999 km1st OwnerDiesel",XL PLUS 85 PS DEISEL Manual,"₹532,899","₹532,900","₹532,901",
2014 Maruti Wagon R 1.0,"114,292 km1st OwnerPetrol",VXI Manual,"₹351,699","₹351,700","₹351,701",
2017 Maruti Baleno,"60,302 km1st OwnerPetrol",ZETA 1.2 K12 Manual,"₹623,799","₹623,800","₹623,801",
2017 Maruti Wagon R 1.0,"41,221 km1st OwnerPetrol",VXI Manual,"₹448,899","₹448,900","₹448,901",
2016 Hyundai Verna,"30,744 km1st OwnerPetrol",FLUIDIC 1.6 VTVT SX AT Automatic,"₹763,599","₹763,600","₹763,601",
2017 Hyundai Elite i20,"32,490 km1st OwnerPetrol",SPORTZ 1.2 Manual,"₹597,799","₹597,800","₹597,801",
2014 Hyundai Verna,"60,444 km2nd OwnerPetrol",FLUIDIC 1.6 SX VTVT OPT Manual,"₹625,799","₹625,800","₹625,801",
2014 Hyundai Xcent,"48,768 km1st OwnerPetrol",S 1.2 Manual,"₹465,299","₹465,300","₹465,301",
2014 Hyundai Xcent,"68,542 km2nd OwnerPetrol",S 1.2 OPT Manual,"₹462,899","₹462,900","₹462,901",
2015 Renault Lodgy,"138,716 km1st OwnerDiesel",110 PS RXZ 8 STR Manual,"₹651,199","₹651,200","₹651,201",
2016 Hyundai i20 Active,"136,381 km1st OwnerPetrol",1.2 S Manual,"₹529,399","₹529,400","₹529,401",
2019 Maruti Swift,"14,448 km1st OwnerPetrol",VXI Manual,"₹612,999","₹612,1000","₹612,1001",
2018 Hyundai Verna,"26,601 km1st OwnerPetrol",1.6 SX VTVT AT (O) Automatic,"₹974,299","₹974,300","₹974,301",
2016 Hyundai Elite i20,"58,795 km2nd OwnerPetrol",SPORTZ 1.2 Manual,"₹552,599","₹552,600","₹552,601",
2014 Hyundai Elite i20,"83,895 km2nd OwnerPetrol",ASTA 1.2 Manual,"₹531,299","₹531,300","₹531,301",
2014 Hyundai Elite i20,"53,198 km1st OwnerPetrol",SPORTZ (O) 1.2 Manual,"₹585,199","₹585,200","₹585,201",
2016 Maruti Baleno,"88,578 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹595,099","₹595,100","₹595,101",
2016 Maruti Baleno,"42,923 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹575,199","₹575,200","₹575,201",
2017 Tata Tiago,"92,002 km1st OwnerPetrol",XZA 1.2 REVOTRON ,"₹447,999","₹447,1000","₹447,1001",
2016 Maruti Baleno,"17,625 km1st OwnerPetrol",ALPHA 1.2 K12 Manual,"₹690,499","₹690,500","₹690,501",
2016 Maruti Baleno,"18,073 km1st OwnerPetrol",ALPHA 1.2 K12 Manual,"₹689,499","₹689,500","₹689,501",
2015 Hyundai Elite i20,"64,360 km1st OwnerPetrol",SPORTZ (O) 1.2 Manual,"₹584,799","₹584,800","₹584,801",
2016 Maruti Baleno,"50,154 km1st OwnerPetrol",ALPHA 1.2 K12 Manual,"₹674,599","₹674,600","₹674,601",
2016 Maruti Baleno,"51,194 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹616,499","₹616,500","₹616,501",
2016 Maruti Baleno,"44,158 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹615,099","₹615,100","₹615,101",
2015 Hyundai Elite i20,"47,147 km1st OwnerPetrol",ASTA 1.2 Manual,"₹566,099","₹566,100","₹566,101",
2016 Hyundai Elite i20,"67,425 km1st OwnerPetrol",SPORTZ 1.2 Manual,"₹565,699","₹565,700","₹565,701",
2015 Hyundai Elite i20,"76,970 km1st OwnerPetrol",ASTA 1.2 Manual,"₹528,599","₹528,600","₹528,601",
2017 Volkswagen Polo,"82,331 km1st OwnerPetrol",HIGHLINE1.2L PETROL Manual,"₹507,499","₹507,500","₹507,501",
2018 Nissan Micra Active,"12,702 km1st OwnerPetrol",XL(O) Manual,"₹501,399","₹501,400","₹501,401",
2015 Hyundai Elite i20,"52,909 km1st OwnerPetrol",ASTA 1.2 Manual,"₹525,199","₹525,200","₹525,201",
2017 Tata Tiago,"54,117 km2nd OwnerPetrol",XZ 1.2 REVOTRON Manual,"₹425,299","₹425,300","₹425,301",
2016 Maruti Baleno,"83,504 km2nd OwnerDiesel",DELTA DDIS 190 Manual,"₹566,999","₹566,1000","₹566,1001",
2018 Maruti Celerio X,"81,529 km1st OwnerPetrol",ZXI OPT Manual,"₹502,199","₹502,200","₹502,201",
2015 Honda Amaze,"60,022 km1st OwnerPetrol",1.2 SMT I VTEC Manual,"₹492,699","₹492,700","₹492,701",
2017 Tata Tiago,"31,423 km1st OwnerPetrol",XZA 1.2 REVOTRON Automatic,"₹484,999","₹484,1000","₹484,1001",
